,Reputation,Views,UpVotes,DownVotes,Score,ViewCount,CommentCount
24586,37083,5554,8641,125,2,0,2
24587,37083,5554,8641,125,9,0,2
24588,37083,5554,8641,125,2,0,1
24589,37083,5554,8641,125,4,0,0
24590,37083,5554,8641,125,2,0,6
24591,37083,5554,8641,125,1,0,0
24592,37083,5554,8641,125,2,0,0
24593,37083,5554,8641,125,1,0,12
24594,37083,5554,8641,125,1,0,0
24595,37083,5554,8641,125,1,0,0
24596,37083,5554,8641,125,0,0,0
24597,37083,5554,8641,125,0,0,0
24598,37083,5554,8641,125,4,0,4
24599,37083,5554,8641,125,1,0,0
24600,37083,5554,8641,125,0,0,0
24601,37083,5554,8641,125,1,0,0
24602,37083,5554,8641,125,10,0,0
24603,37083,5554,8641,125,4,0,3
24604,37083,5554,8641,125,0,0,0
24605,37083,5554,8641,125,5,0,0
24606,37083,5554,8641,125,1,0,1
24607,37083,5554,8641,125,3,0,0
24608,37083,5554,8641,125,2,0,0
24609,37083,5554,8641,125,7,0,2
24610,37083,5554,8641,125,3,0,0
24611,37083,5554,8641,125,5,0,1
24612,37083,5554,8641,125,0,0,0
24613,37083,5554,8641,125,0,0,0
24614,37083,5554,8641,125,16,0,2
24615,37083,5554,8641,125,22,2870,0
24616,37083,5554,8641,125,2,0,0
24617,37083,5554,8641,125,1,0,0
24618,37083,5554,8641,125,0,0,0
24619,37083,5554,8641,125,0,0,0
24620,37083,5554,8641,125,0,0,0
24621,37083,5554,8641,125,0,0,0
24622,37083,5554,8641,125,0,0,0
24623,37083,5554,8641,125,0,0,0
24624,37083,5554,8641,125,1,0,0
24625,37083,5554,8641,125,7,0,8
24626,37083,5554,8641,125,4,0,0
24627,37083,5554,8641,125,1,0,0
24628,37083,5554,8641,125,0,0,0
24629,37083,5554,8641,125,0,0,0
24630,37083,5554,8641,125,2,0,1
24631,37083,5554,8641,125,0,0,0
24632,37083,5554,8641,125,0,0,0
24633,37083,5554,8641,125,9,0,0
24634,37083,5554,8641,125,2,0,0
24800,163,15,0,0,10,8704,2
24895,173,12,6,0,14,8867,3
24912,128,20,0,0,1,577,11
24964,1668,170,0,0,30,0,2
25022,410,15,104,1,2,0,12
25132,11520,1101,460,11,43,0,8
25182,11520,1101,460,11,2,0,16
25184,11520,1101,460,11,3,0,18
25264,397,45,29,0,5,403,13
25328,639,151,49,4,4,680,13
25342,604,56,84,4,28,0,2
25371,661,74,1,0,26,0,0
25372,661,74,1,0,26,0,0
25516,1683,183,26,6,47,0,5
25560,937,180,128,0,0,275,12
25564,937,180,128,0,2,512,16
25569,937,180,128,0,6,277,11
25575,937,180,128,0,14,17113,6
25650,8635,666,49,110,24,2564,0
25685,8635,666,49,110,26,0,0
25733,8635,666,49,110,1,0,11
25744,8635,666,49,110,0,0,13
25746,8635,666,49,110,24,1313,9
25816,274,60,169,0,7,0,15
25847,148,9,23,0,8,9470,14
25903,61,6,0,0,12,13229,3
25915,278,35,270,0,10,10234,0
25926,208,16,4,0,17,1322,13
25970,11631,1050,1230,187,16,0,14
26041,11631,1050,1230,187,13,1200,13
26052,11631,1050,1230,187,6,0,16
26117,11631,1050,1230,187,35,0,4
26210,642,129,24,0,8,272,15
26279,7972,662,108,6,1,0,14
26375,288,44,71,5,-2,109,12
26397,4460,393,223,26,2,0,13
26399,4460,393,223,26,4,0,14
26411,4460,393,223,26,30,0,2
26413,4460,393,223,26,14,0,11
26426,4460,393,223,26,11,0,12
26439,4460,393,223,26,13,0,11
26479,313,33,1,0,22,10228,7
26592,311,70,26,3,26,4298,0
26593,311,70,26,3,0,102,16
26671,1047,176,25,2,23,22258,0
26674,1047,176,25,2,9,8309,1
26690,1047,176,25,2,19,1876,16
26711,3008,330,350,24,2,0,15
26729,3008,330,350,24,7,0,12
26732,3008,330,350,24,6,0,13
26739,3008,330,350,24,8,0,12
26871,1406,105,64,0,12,11458,3
26954,143,4,1,0,8,303,13
26978,414,54,62,0,27,8647,2
27070,2182,378,79,8,6,0,12
27072,2182,378,79,8,113,0,14
27159,5564,1250,270,44,16,1002,16
27171,5564,1250,270,44,3,65,17
27179,5564,1250,270,44,6,324,13
27218,5564,1250,270,44,2,295,13
27222,5564,1250,270,44,1,0,13
27227,5564,1250,270,44,1,170,14
27252,4193,462,2319,22,29,0,3
27308,137,6,1,0,3,8043,0
27346,267,15,49,0,3,392,11
27352,110,16,6,0,6,785,12
27381,65,12,5,0,7,642,11
27412,5115,719,733,25,29,0,1
27415,5115,719,733,25,28,0,2
27420,5115,719,733,25,24,952,5
27475,41,7,0,0,42,0,2
27577,273,25,18,0,6,15703,5
27677,2526,462,497,15,33,0,2
27707,164,32,4,0,1,7286,12
27729,166,5,0,0,5,0,12
27751,48,5,0,0,9,25066,1
27794,146,1,6,0,27,7955,0
27813,37,11,4,0,3,1508,14
27900,519,44,33,0,25,0,7
27930,565,279,22,0,7,10769,3
28030,31,8,0,0,6,2147,11
28047,16,2,0,0,2,204,14
28061,78,6,4,0,5,588,14
28127,1354,430,100,5,37,0,12
28132,1354,430,100,5,27,1134,6
28181,41,4,1,0,4,1251,11
28189,748,69,76,0,26,0,3
28199,178,9,29,0,3,643,12
28205,106,3,0,0,0,0,11
28244,1318,309,456,31,27,1413,0
28252,1318,309,456,31,6,331,11
28340,11,3,0,0,0,0,13
28350,188,15,7,0,13,8200,1
28351,188,15,7,0,17,24270,2
28372,390,140,69,0,2,687,11
28424,225,97,20,2,0,197,11
28505,1921,267,154,11,8,0,14
28513,125,57,9,0,3,468,11
28525,125,57,9,0,6,4951,11
28526,125,57,9,0,-6,207,11
28538,356,12,4,0,3,1331,11
28568,159,16,5,0,12,7902,1
28590,109,4,0,0,0,0,14
28592,172,16,3,0,16,7976,0
28600,143,10,1,0,1,495,18
28752,312,60,15,0,10,27619,3
28764,312,60,15,0,4,17534,4
28788,706,110,9,2,0,0,12
28809,208,12,2,0,14,15372,1
28851,9800,946,1273,54,26,0,2
28878,9800,946,1273,54,26,0,1
28879,9800,946,1273,54,10,0,12
28884,9800,946,1273,54,5,0,12
28889,9800,946,1273,54,4,0,13
28901,9800,946,1273,54,40,2962,5
28902,9800,946,1273,54,18,0,13
28948,126,14,0,0,2,18140,1
28952,407,57,48,5,16,16577,12
29017,235,15,4,0,7,799,17
29018,235,15,4,0,1,138,11
29024,277,25,5,0,7,9072,2
29030,282,52,24,0,2,463,11
29052,16,5,0,0,3,10503,0
29082,126,17,0,0,8,319,14
29118,252,13,2,0,4,14855,2
29203,226,28,4,0,1,785,22
29271,31,20,0,0,6,418,11
29318,1725,217,246,1,2,0,11
29339,51,4,0,0,10,8234,3
29360,128,5,1,0,4,345,12
29389,136,13,1,0,6,9390,0
29409,46,10,0,0,9,12112,1
29430,323,76,15,0,26,7576,0
29469,183,15,7,0,12,2249,11
29474,183,15,7,0,1,0,11
29509,21,2,0,0,1,635,11
29519,211,22,0,0,28,4934,0
29599,350,82,23,1,10,10032,0
29603,350,82,23,1,1,149,12
29640,284,19,22,0,30,7077,9
29655,144,44,8,0,3,314,12
29664,3,5,0,0,0,9824,0
29691,1097,111,226,2,30,3067,17
29755,798,148,66,1,1,0,14
29825,11,8,0,0,2,530,19
29864,125,7,3,0,4,187,13
29883,43,18,6,0,8,307,15
29953,128,8,3,0,5,8276,1
29976,325,63,38,0,13,8230,1
30013,76,22,0,0,16,10802,3
30200,106,19,0,0,4,10107,8
30222,150,12,4,0,2,1291,11
30298,131,11,1,0,1,277,11
30327,2384,163,55,20,3,0,11
30354,417,22,7,1,63,14325,4
30412,298,627,64,12,-4,16957,5
30444,171,17,7,1,28,2799,5
30488,931,92,72,3,24,1685,10
30501,442,64,107,1,45,17382,8
30502,442,64,107,1,25,4976,0
30521,118,1,2,0,3,190,12
30550,282,91,10,0,2,168,17
30569,279,28,7,0,7,616,17
30579,11,3,0,0,1,1306,13
30598,167,27,10,0,6,13244,0
30619,46,14,1,0,9,1903,13
30632,143,23,2,0,1,530,29
30656,1190,182,41,2,9,0,25
30829,7246,582,403,5,7,0,11
30833,7246,582,403,5,35,0,15
30877,106,7,0,0,1,147,12
30915,504,59,15,0,20,14631,4
30930,203,11,1,0,2,180,14
30951,325,85,22,0,1,0,11
30954,123,23,0,0,5,926,11
31012,1293,147,518,2,1,248,20
31060,22275,7395,2619,42,1,0,18
31108,22275,7395,2619,42,1,0,12
31112,22275,7395,2619,42,1,0,14
31115,22275,7395,2619,42,9,0,12
31117,22275,7395,2619,42,9,0,14
31124,22275,7395,2619,42,1,0,12
31126,22275,7395,2619,42,1,0,17
31143,22275,7395,2619,42,0,0,17
31149,22275,7395,2619,42,2,0,11
31166,22275,7395,2619,42,3,0,12
31181,22275,7395,2619,42,1,395,14
31209,22275,7395,2619,42,0,0,22
31211,22275,7395,2619,42,14,0,13
31232,22275,7395,2619,42,6,0,24
31264,22275,7395,2619,42,0,0,13
31271,22275,7395,2619,42,2,0,18
31323,22275,7395,2619,42,0,0,11
31355,22275,7395,2619,42,2,0,16
31357,22275,7395,2619,42,0,0,11
31382,22275,7395,2619,42,0,0,11
31417,22275,7395,2619,42,6,0,45
31433,22275,7395,2619,42,0,0,12
31436,22275,7395,2619,42,0,0,13
31441,22275,7395,2619,42,0,0,11
31455,22275,7395,2619,42,3,0,12
31469,22275,7395,2619,42,1,0,15
31552,22275,7395,2619,42,-1,0,16
31555,22275,7395,2619,42,4,0,14
31557,22275,7395,2619,42,2,0,11
31589,22275,7395,2619,42,1,0,19
31611,22275,7395,2619,42,0,0,11
31619,22275,7395,2619,42,3,0,15
31628,22275,7395,2619,42,7,0,12
31638,22275,7395,2619,42,5,0,16
31663,22275,7395,2619,42,1,0,15
31683,22275,7395,2619,42,8,0,20
31700,22275,7395,2619,42,0,0,11
31729,22275,7395,2619,42,6,2199,16
31732,22275,7395,2619,42,5,0,15
31780,22275,7395,2619,42,1,0,11
31791,22275,7395,2619,42,0,0,17
31803,22275,7395,2619,42,0,0,30
31824,22275,7395,2619,42,-1,0,15
31838,22275,7395,2619,42,0,0,11
31844,22275,7395,2619,42,1,0,13
31857,22275,7395,2619,42,32,1449,6
31863,22275,7395,2619,42,13,0,16
31877,22275,7395,2619,42,-2,0,15
31889,22275,7395,2619,42,1,0,12
31904,22275,7395,2619,42,0,0,14
31933,22275,7395,2619,42,3,0,16
32004,22275,7395,2619,42,3,0,14
32025,47,20,7,0,1,427,11
32058,467,32,119,0,34,5050,3
32118,28,9,0,0,5,14863,5
32178,106,6,0,0,1,250,11
32182,58,79,3,0,25,812,7
32242,13,3,0,0,2,679,12
32267,260,65,13,0,3,1014,20
32307,103,13,10,0,4,0,13
32346,41,5,0,0,8,10344,11
32386,606,156,36,1,2,93,12
32388,606,156,36,1,8,391,12
32392,606,156,36,1,7,2032,11
32405,241,19,11,0,3,1466,12
32457,41,7,0,0,0,159,15
32517,21,3,0,0,4,1158,12
32521,176,24,0,0,7,266,12
32542,548,47,93,3,27,1142,4
32562,120,13,4,0,2,18883,7
32596,113,0,1,0,2,258,15
32613,169,18,19,9,9,370,14
32639,155,8,7,0,4,7796,2
32648,486,48,0,0,51,33813,5
32683,545,45,100,2,65,32611,14
32688,1,0,0,0,0,139,14
32725,11,2,0,0,1,139,14
32737,11,1,0,0,2,390,13
32744,166,8,1,0,3,11062,0
32748,226,17,12,0,3,301,13
32788,916,176,408,5,19,13582,2
32822,117,13,5,0,1,12116,0
32919,66,6,3,0,13,347,11
32952,101,9,1,0,6,431,14
32968,3174,540,244,4,24,666,12
33010,2555,284,460,57,3,0,17
33059,2555,284,460,57,1,0,13
33071,62,16,0,0,0,108,12
33091,440,29,53,2,6,228,22
33103,43,3,2,0,6,8595,2
33216,5850,655,343,8,13,0,11
33222,5850,655,343,8,51,0,1
33295,21,7,0,0,4,381,15
33297,149,27,0,0,3,11956,5
33321,133,1,0,0,1,163,12
33379,128,15,1,0,5,247,12
33381,36,8,0,0,7,111,21
33403,329,34,4,0,24,8833,0
33423,153,12,2,0,28,1711,9
33450,665,86,62,1,7,0,16
33474,46,15,0,0,9,20585,1
33496,56,10,0,0,11,13688,2
33497,16,3,0,0,1,105,12
33517,16,0,0,0,3,8169,0
33718,162,8,14,0,5,14004,0
33739,36,8,0,0,5,1207,11
33750,104,35,27,0,3,262,14
33762,86,12,0,0,17,7939,0
33797,76,9,1,0,1,2997,28
33850,69,25,0,0,5,0,13
33864,112,35,5,0,9,1431,12
33885,1537,228,44,0,13,22718,1
33913,872,87,100,1,29,0,2
34086,11,5,0,0,2,1023,11
34103,163,12,1,0,31,10785,2
34216,11,8,0,0,2,257,12
34237,276,31,6,0,10,322,11
34248,101,37,1,0,3,8889,6
34280,134,23,19,1,3,448,11
34355,81,36,0,0,13,654,11
34362,41,1,0,0,8,1200,16
34419,11,14,0,0,2,133,12
34459,515,28,3,1,60,9210,6
34469,122,7,1,0,0,178,13
34548,223,23,0,0,20,573,17
34631,153,12,10,0,24,2243,6
34745,393,73,94,0,58,5903,3
34761,175,26,0,0,5,299,13
34837,147,24,26,0,4,885,11
34876,118,3,1,0,0,0,11
34881,1,1,0,0,30,0,0
34885,631,220,17,0,5,0,16
34941,20,4,0,0,0,106,13
34993,131,9,5,0,1,0,15
35112,51,5,0,0,10,514,11
35129,444,98,20,1,13,75058,2
35209,45,78,57,0,4,208,11
35220,45,78,57,0,2,160,11
35231,11,7,0,0,2,377,18
35235,150,3,2,0,0,122,22
35385,857,62,80,1,5,0,13
35400,6,0,0,0,1,184,13
35448,483,40,20,0,0,207,14
35485,41,44,0,0,2,673,13
35507,123,4,0,0,0,193,19
35542,9,63,0,0,1,16587,2
35576,11,1,0,0,2,200,11
35597,1,4,0,0,0,433,13
35757,16,3,0,0,2,307,13
35800,21,3,0,0,2,317,14
35803,21,2,0,0,4,118,12
35871,6,3,0,0,1,55,15
35887,92,21,73,0,11,533,11
35890,101,26,3,0,20,33939,8
35894,66,18,29,0,6,2012,11
35980,23,3,0,0,4,1218,11
36021,153,45,10,0,24,2508,1
36022,126,5,0,0,3,102,11
36060,307,195,0,0,35,0,4
36069,271,88,0,0,27,0,6
36141,148,5,2,0,9,221,16
36156,68,11,0,0,6,1522,12
36241,1443,301,386,2,16,924,16
36869,2108,163,92,10,1,0,16
36875,2108,163,92,10,4,0,13
37065,28,3,6,0,5,520,16
37082,294,34,20,1,1,16604,0
37092,294,34,20,1,2,8483,0
37157,1,5,0,0,0,8756,2
37227,395,11,0,0,27,0,4
37265,312,135,143,8,7,245,24
37397,161,33,0,0,24,1390,4
37587,108,21,14,0,0,0,11
37684,11,3,0,0,2,252,12
37699,10690,1040,3079,163,1,0,12
37909,140,2,0,0,6,91,14
38230,6,4,0,0,0,350,14
38287,228,8,4,0,25,1928,3
38366,256,19,5,0,2,1060,11
38416,41,7,0,0,8,575,12
38427,826,39,2,3,1,0,11
38442,148,30,11,0,8,2985,12
38456,139,43,2,0,0,0,12
38577,208,23,16,0,5,9178,0
38593,30,8,3,0,0,265,11
38596,178,11,2,0,2,537,14
38621,70,9,1,0,0,87,11
38625,31,32,0,0,0,628,11
38861,565,19,0,0,89,13094,10
38889,477,46,96,1,4,7773,3
38890,477,46,96,1,11,15780,6
38903,408,27,0,0,47,0,1
38950,384,77,18,0,47,4463,11
38960,221,2,0,0,24,3357,5
