"Id","District Name","Neighborhood Name","Street","Weekday","Month","Day","Hour","Part of the day","Mild injuries","Serious injuries","Victims","Vehicles involved","Longitude","Latitude"
"2017S010684    ","Sant Martí","la Vila Olímpica del Poblenou","Litoral                                           ","Wednesday","December",27,4,"Night",1,0,1,5,2.197392,41.388013
"2017S005596    ","Sant Martí","la Vila Olímpica del Poblenou","Voluntaris Olímpics / Marina                      ","Monday","June",26,23,"Night",1,0,1,2,2.195947,41.388026
"2017S008470    ","Sant Martí","la Vila Olímpica del Poblenou","Ramon Turró                                       ","Saturday","October",14,13,"Morning",0,0,0,6,2.189985,41.39035
"2017S000738    ","Sant Martí","la Vila Olímpica del Poblenou","AV LITORAL                                        ","Saturday","January",28,2,"Night",0,0,0,2,2.200096,41.389776
"2017S009081    ","Ciutat Vella","el Raval","Drassanes                                         ","Friday","November",3,13,"Morning",0,0,0,1,2.174252,41.376651
"2017S001635    ","Ciutat Vella","el Barri Gòtic","RDA LITORAL(LLOBRE                                ","Tuesday","February",28,7,"Morning",3,0,3,3,2.177375,41.373978
"2017S004087    ","Ciutat Vella","el Barri Gòtic","Laietana / Argenteria                             ","Monday","May",8,21,"Afternoon",1,0,1,2,2.178907,41.383833
"2017S010405    ","Ciutat Vella","el Barri Gòtic","Rambla                                            ","Saturday","December",16,18,"Afternoon",1,0,1,2,2.176248,41.377971
"2017S003383    ","Ciutat Vella","el Barri Gòtic","Colom                                             ","Thursday","April",13,21,"Afternoon",1,0,1,2,2.179138,41.377884
"2017S009528    ","Ciutat Vella","el Barri Gòtic","Catalunya                                         ","Thursday","November",16,18,"Afternoon",1,0,1,1,2.170717,41.385915
"2017S008609    ","Ciutat Vella","el Barri Gòtic","Portal de la Pau / Colom                          ","Thursday","October",19,17,"Afternoon",1,0,1,2,2.176835,41.375294
"2017S010397    ","Ciutat Vella","el Barri Gòtic","Portal de la Pau / Josep Carner                   ","Saturday","December",16,10,"Morning",1,0,1,2,2.177378,41.375299
"2017S007088    ","Ciutat Vella","el Barri Gòtic","B-10 (Llobregat)                                  ","Sunday","August",20,7,"Morning",1,0,1,1,2.179935,41.377958
"2017S006752    ","Ciutat Vella","el Barri Gòtic","Litoral (Llobregat)                               ","Friday","August",4,10,"Morning",0,0,0,1,2.20493,41.444642
"2017S005434    ","Ciutat Vella","el Barri Gòtic","Ferran                                            ","Wednesday","June",21,11,"Morning",0,0,0,1,2.176728,41.382436
"2017S000795    ","Ciutat Vella","el Raval","HOSPITAL / Rbla Raval                             ","Monday","January",30,11,"Morning",1,0,1,1,2.168071,41.37976
"2017S003242    ","Ciutat Vella","el Raval","Rambla                                            ","Saturday","April",8,3,"Night",0,0,0,1,2.170357,41.384628
"2017S008456    ","Ciutat Vella","el Raval","Pelai                                             ","Saturday","October",14,9,"Morning",2,0,2,1,2.165437,41.385956
"2017S009001    ","Ciutat Vella","el Raval","Pelai / Gravina                                   ","Tuesday","October",31,14,"Afternoon",1,0,1,1,2.165814,41.385829
"2017S006961    ","Ciutat Vella","el Raval","Pelai / Bergara                                   ","Sunday","August",13,16,"Afternoon",1,0,1,2,2.167707,41.385668
"2017S003212    ","Ciutat Vella","el Raval","Pelai                                             ","Wednesday","April",5,20,"Afternoon",2,0,2,1,2.169344,41.385405
"2017S001328    ","Ciutat Vella","el Raval","PELAI                                             ","Friday","February",17,12,"Morning",1,0,1,2,2.166857,41.385626
"2017S005739    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Palau / Marquès de l'Argentera                    ","Sunday","July",2,12,"Morning",1,0,1,1,2.183262,41.38258
"2017S000459    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","PARC CIUTADELLA                                   ","Tuesday","January",17,16,"Afternoon",1,0,1,1,2.186597,41.388181
"2017S006949    ","Ciutat Vella","la Barceloneta","Almirall Cervera                                  ","Sunday","August",13,0,"Night",1,0,1,1,2.188424,41.378192
"2017S004227    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Ciutadella                                        ","Friday","May",12,14,"Afternoon",0,0,0,1,2.186597,41.388181
"2017S001390    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","PLA PALAU                                         ","Sunday","February",19,16,"Afternoon",1,0,1,1,2.183294,41.383379
"2017S008718    ","Ciutat Vella","la Barceloneta","Joan Borbó Comte Barcelona                        ","Saturday","October",21,20,"Afternoon",2,0,2,1,2.188231,41.378482
"2017S003375    ","Ciutat Vella","la Barceloneta","B-10 (Besòs)                                      ","Thursday","April",13,18,"Afternoon",1,0,1,2,2.2018,41.392004
"2017S007932    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Litoral (Llobregat)                               ","Monday","September",25,19,"Afternoon",1,0,1,3,2.183891,41.381171
"2017S007604    ","Ciutat Vella","la Barceloneta","Doctor Aiguader                                   ","Thursday","September",14,12,"Morning",3,0,3,1,2.187019,41.382208
"2017S004166    ","Ciutat Vella","la Barceloneta","Doctor Aiguader                                   ","Wednesday","May",10,18,"Afternoon",1,0,1,2,2.187019,41.382208
"2017S010744    ","Ciutat Vella","la Barceloneta","Doctor Aiguader                                   ","Friday","December",29,8,"Morning",1,0,1,2,2.189087,41.38315
"2017S004266    ","Ciutat Vella","la Barceloneta","Pizarro / Ginebra                                 ","Saturday","May",13,17,"Afternoon",2,0,2,2,2.188342,41.381596
"2017S001054    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","RDA LITORAL(LLOBRE                                ","Wednesday","February",8,16,"Afternoon",1,0,1,5,2.183891,41.381171
"2017S008486    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Isabel II                                         ","Sunday","October",15,18,"Afternoon",1,0,1,2,2.182552,41.381358
"2017S004804    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Colom / Antonio López                             ","Wednesday","May",31,22,"Night",0,1,1,2,2.181974,41.381016
"2017S003350    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Sota Muralla / Isabel II                          ","Wednesday","April",12,19,"Afternoon",0,0,0,2,2.182206,41.381336
"2017S000851    ","Ciutat Vella","la Barceloneta","RDA LITORAL(LLOBRE                                ","Wednesday","February",1,10,"Morning",1,0,1,2,2.193746,41.386113
"2017S008971    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Marquès de l'Argentera                            ","Monday","October",30,15,"Afternoon",1,0,1,2,2.185192,41.384459
"2017S005223    ","Ciutat Vella","el Barri Gòtic","Catalunya / Portal de l'Àngel                     ","Wednesday","June",14,21,"Afternoon",2,0,2,1,2.171319,41.386944
"2017S008716    ","Ciutat Vella","el Barri Gòtic","Catalunya                                         ","Saturday","October",21,17,"Afternoon",1,0,1,2,2.17103,41.387632
"2017S004623    ","Ciutat Vella","el Barri Gòtic","Catedral                                          ","Thursday","May",25,16,"Afternoon",1,0,1,1,2.175365,41.384616
"2017S006026    ","Ciutat Vella","el Barri Gòtic","Laietana / Antoni Maura                           ","Tuesday","July",11,16,"Afternoon",2,0,2,1,2.176959,41.385301
"2017S010256    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Monday","December",11,13,"Morning",1,0,1,2,2.173553,41.387734
"2017S000606    ","Ciutat Vella","el Barri Gòtic","VIA LAIETANA / Pl Antoni Maura                    ","Monday","January",23,15,"Afternoon",1,0,1,1,2.176959,41.385301
"2017S002095    ","Ciutat Vella","el Barri Gòtic","VIA LAIETANA                                      ","Wednesday","March",15,20,"Afternoon",3,0,3,2,2.176281,41.385674
"2017S006906    ","Ciutat Vella","la Barceloneta","Ramon Trias Fargas / Litoral                      ","Thursday","August",10,22,"Night",1,0,1,2,2.195364,41.386727
"2017S010538    ","Ciutat Vella","la Barceloneta","Ramon Trias Fargas                                ","Wednesday","December",20,16,"Afternoon",2,0,2,2,2.195657,41.386345
"2017S005721    ","Ciutat Vella","la Barceloneta","Litoral / Ramon Trias Fargas                      ","Friday","June",30,17,"Afternoon",1,0,1,2,2.195364,41.386727
"2017S003638    ","Ciutat Vella","la Barceloneta","Marítim de la Barceloneta / Gas                   ","Monday","April",24,7,"Morning",1,0,1,2,2.194296,41.382535
"2017S008440    ","Ciutat Vella","la Barceloneta","Sant Elm                                          ","Friday","October",13,17,"Afternoon",0,0,0,1,2.189431,41.376605
"2017S001444    ","Ciutat Vella","la Barceloneta","CERMEÑO                                           ","Monday","February",20,22,"Night",1,0,1,1,2.190367,41.381944
"2017S000764    ","Ciutat Vella","la Barceloneta","RAMON TRIAS FARGAS                                ","Sunday","January",29,10,"Morning",1,0,1,2,2.195974,41.386421
"2017S002106    ","Ciutat Vella","la Barceloneta","PG MARÍTIM BARCELO                                ","Thursday","March",16,5,"Night",1,0,1,1,2.194666,41.383405
"2017S008850    ","Ciutat Vella","la Barceloneta","Sota Muralla / Palau                              ","Wednesday","October",25,23,"Night",1,0,1,2,2.184135,41.382152
"2017S005532    ","Ciutat Vella","la Barceloneta","Marítim de la Barceloneta / Judici                ","Sunday","June",25,18,"Afternoon",2,0,2,1,2.19062,41.376775
"2017S005717    ","Ciutat Vella","la Barceloneta","Mar / Almirall Aixada                             ","Friday","June",30,17,"Afternoon",1,0,1,2,2.18896,41.377193
"2017S004877    ","Ciutat Vella","la Barceloneta","Almirall Aixada / Baluard                         ","Friday","June",2,18,"Afternoon",1,0,1,2,2.189986,41.377429
"2017S008446    ","Ciutat Vella","la Barceloneta","Litoral / Ramon Trias Fargas                      ","Friday","October",13,20,"Afternoon",2,0,2,2,2.195364,41.386727
"2017S008482    ","Ciutat Vella","la Barceloneta","Pau Vila                                          ","Sunday","October",15,12,"Morning",0,0,0,2,2.184747,41.382178
"2017S003370    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Lluís Companys / Comerç                           ","Thursday","April",13,16,"Afternoon",3,0,3,1,2.181406,41.389262
"2017S004245    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Francesc Cambó / Freixures                        ","Friday","May",12,19,"Afternoon",1,0,1,1,2.177675,41.38623
"2017S003801    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pujades                                           ","Friday","April",28,21,"Afternoon",1,0,1,2,2.183824,41.389514
"2017S007110    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pujades                                           ","Tuesday","August",22,16,"Afternoon",1,0,1,1,2.184155,41.389768
"2017S010633    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Laietana                                          ","Sunday","December",24,14,"Afternoon",1,0,1,2,2.174919,41.387003
"2017S005097    ","Eixample","Sant Antoni","Corts Catalanes / Vilamarí                        ","Saturday","June",10,16,"Afternoon",1,0,1,2,2.15178,41.377044
"2017S000993    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","AV FRANCESC CAMBÓ                                 ","Monday","February",6,12,"Morning",0,0,0,1,2.178684,41.386873
"2017S006259    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Jonqueres / Laietana                              ","Tuesday","July",18,11,"Morning",1,0,1,1,2.174323,41.38729
"2017S009475    ","Eixample","Sant Antoni","Paral·lel / Floridablanca                         ","Wednesday","November",15,17,"Afternoon",1,0,1,2,2.154167,41.375
"2017S005023    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Laietana / Jonqueres                              ","Thursday","June",8,16,"Afternoon",1,0,1,2,2.174323,41.38729
"2017S001793    ","Eixample","Sant Antoni","AV PARAL·LEL                                      ","Saturday","March",4,19,"Afternoon",1,0,1,2,2.152588,41.374777
"2017S007234    ","Eixample","Sant Antoni","Rocafort / Sepúlveda                              ","Tuesday","August",29,17,"Afternoon",2,0,2,2,2.155303,41.377779
"2017S002206    ","Eixample","Sant Antoni","ENTENÇA / Sepúlveda                               ","Sunday","March",19,11,"Morning",1,0,1,2,2.154165,41.376925
"2017S006779    ","Eixample","Sant Antoni","Corts Catalanes                                   ","Saturday","August",5,11,"Morning",1,0,1,2,2.154021,41.378379
"2017S003387    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Laietana / Antoni Maura                           ","Thursday","April",13,22,"Night",1,0,1,2,2.176959,41.385301
"2017S000718    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","VIA LAIETANA                                      ","Friday","January",27,11,"Morning",2,0,2,2,2.178172,41.384525
"2017S003566    ","Eixample","la Nova Esquerra de l'Eixample","Aragó / Rocafort                                  ","Friday","April",21,14,"Afternoon",1,0,1,2,2.150539,41.381379
"2017S007209    ","Eixample","la Nova Esquerra de l'Eixample","Calàbria                                          ","Monday","August",28,7,"Morning",0,0,0,5,2.151126,41.382784
"2017S010000    ","Eixample","la Nova Esquerra de l'Eixample","Viladomat / Diputació                             ","Thursday","November",30,19,"Afternoon",3,0,3,4,2.155061,41.381374
"2017S008905    ","Eixample","la Nova Esquerra de l'Eixample","Mallorca / Calàbria                               ","Friday","October",27,16,"Afternoon",2,0,2,2,2.1494,41.383924
"2017S005752    ","Eixample","la Nova Esquerra de l'Eixample","Entença / Roma                                    ","Monday","July",3,4,"Night",0,0,0,1,2.14719,41.38219
"2017S003931    ","Eixample","la Nova Esquerra de l'Eixample","Mallorca / Viladomat                              ","Wednesday","May",3,19,"Afternoon",0,0,0,2,2.150539,41.384784
