"Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Number"
2017,8,"Nou Barris",52,"la Prosperitat","25-29",0
2017,8,"Nou Barris",53,"la Trinitat Nova","25-29",0
2017,8,"Nou Barris",54,"Torre Baró","25-29",0
2017,8,"Nou Barris",55,"Ciutat Meridiana","25-29",0
2017,8,"Nou Barris",56,"Vallbona","25-29",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","25-29",0
2017,9,"Sant Andreu",58,"Baró de Viver","25-29",0
2017,9,"Sant Andreu",59,"el Bon Pastor","25-29",0
2017,9,"Sant Andreu",60,"Sant Andreu","25-29",1
2017,9,"Sant Andreu",61,"la Sagrera","25-29",0
2017,9,"Sant Andreu",62,"el Congrés i els Indians","25-29",1
2017,9,"Sant Andreu",63,"Navas","25-29",0
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","25-29",0
2017,10,"Sant Martí",65,"el Clot","25-29",0
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","25-29",0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","25-29",0
2017,10,"Sant Martí",68,"el Poblenou","25-29",0
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","25-29",0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","25-29",0
2017,10,"Sant Martí",71,"Provençals del Poblenou","25-29",0
2017,10,"Sant Martí",72,"Sant Martí de Provençals","25-29",0
2017,10,"Sant Martí",73,"la Verneda i la Pau","25-29",0
2017,1,"Ciutat Vella",1,"el Raval","30-34",2
2017,1,"Ciutat Vella",2,"el Barri Gòtic","30-34",1
2017,1,"Ciutat Vella",3,"la Barceloneta","30-34",0
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","30-34",1
2017,2,"Eixample",5,"el Fort Pienc","30-34",0
2017,2,"Eixample",6,"la Sagrada Família","30-34",1
2017,2,"Eixample",7,"la Dreta de l'Eixample","30-34",0
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","30-34",2
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","30-34",1
2017,2,"Eixample",10,"Sant Antoni","30-34",0
2017,3,"Sants-Montjuïc",11,"el Poble Sec","30-34",1
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","30-34",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","30-34",1
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","30-34",0
2017,3,"Sants-Montjuïc",15,"Hostafrancs","30-34",0
2017,3,"Sants-Montjuïc",16,"la Bordeta","30-34",0
2017,3,"Sants-Montjuïc",17,"Sants - Badal","30-34",1
2017,3,"Sants-Montjuïc",18,"Sants","30-34",0
2017,4,"Les Corts",19,"les Corts","30-34",2
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","30-34",1
2017,4,"Les Corts",21,"Pedralbes","30-34",0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","30-34",0
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","30-34",0
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","30-34",1
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","30-34",0
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","30-34",0
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","30-34",0
2017,6,"Gràcia",28,"Vallcarca i els Penitents","30-34",0
2017,6,"Gràcia",29,"el Coll","30-34",0
2017,6,"Gràcia",30,"la Salut","30-34",0
2017,6,"Gràcia",31,"la Vila de Gràcia","30-34",0
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","30-34",0
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","30-34",0
2017,7,"Horta-Guinardó",34,"Can Baró","30-34",0
2017,7,"Horta-Guinardó",35,"el Guinardó","30-34",1
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","30-34",0
2017,7,"Horta-Guinardó",37,"el Carmel","30-34",0
2017,7,"Horta-Guinardó",38,"la Teixonera","30-34",1
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","30-34",0
2017,7,"Horta-Guinardó",40,"Montbau","30-34",0
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","30-34",0
2017,7,"Horta-Guinardó",42,"la Clota","30-34",0
2017,7,"Horta-Guinardó",43,"Horta","30-34",0
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","30-34",2
2017,8,"Nou Barris",45,"Porta","30-34",0
2017,8,"Nou Barris",46,"el Turó de la Peira","30-34",0
2017,8,"Nou Barris",47,"Can Peguera","30-34",0
2017,8,"Nou Barris",48,"la Guineueta","30-34",0
2017,8,"Nou Barris",49,"Canyelles","30-34",0
2017,8,"Nou Barris",50,"les Roquetes","30-34",0
2017,8,"Nou Barris",51,"Verdun","30-34",0
2017,8,"Nou Barris",52,"la Prosperitat","30-34",1
2017,8,"Nou Barris",53,"la Trinitat Nova","30-34",0
2017,8,"Nou Barris",54,"Torre Baró","30-34",0
2017,8,"Nou Barris",55,"Ciutat Meridiana","30-34",0
2017,8,"Nou Barris",56,"Vallbona","30-34",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","30-34",0
2017,9,"Sant Andreu",58,"Baró de Viver","30-34",0
2017,9,"Sant Andreu",59,"el Bon Pastor","30-34",0
2017,9,"Sant Andreu",60,"Sant Andreu","30-34",0
2017,9,"Sant Andreu",61,"la Sagrera","30-34",0
2017,9,"Sant Andreu",62,"el Congrés i els Indians","30-34",1
2017,9,"Sant Andreu",63,"Navas","30-34",0
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","30-34",0
2017,10,"Sant Martí",65,"el Clot","30-34",0
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","30-34",1
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","30-34",0
2017,10,"Sant Martí",68,"el Poblenou","30-34",0
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","30-34",0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","30-34",1
2017,10,"Sant Martí",71,"Provençals del Poblenou","30-34",0
2017,10,"Sant Martí",72,"Sant Martí de Provençals","30-34",1
2017,10,"Sant Martí",73,"la Verneda i la Pau","30-34",0
2017,1,"Ciutat Vella",1,"el Raval","35-39",2
2017,1,"Ciutat Vella",2,"el Barri Gòtic","35-39",1
2017,1,"Ciutat Vella",3,"la Barceloneta","35-39",0
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","35-39",0
2017,2,"Eixample",5,"el Fort Pienc","35-39",3
2017,2,"Eixample",6,"la Sagrada Família","35-39",1
2017,2,"Eixample",7,"la Dreta de l'Eixample","35-39",2
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","35-39",2
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","35-39",1
2017,2,"Eixample",10,"Sant Antoni","35-39",1
2017,3,"Sants-Montjuïc",11,"el Poble Sec","35-39",0
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","35-39",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","35-39",3
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","35-39",1
2017,3,"Sants-Montjuïc",15,"Hostafrancs","35-39",0
2017,3,"Sants-Montjuïc",16,"la Bordeta","35-39",0
2017,3,"Sants-Montjuïc",17,"Sants - Badal","35-39",0
2017,3,"Sants-Montjuïc",18,"Sants","35-39",2
2017,4,"Les Corts",19,"les Corts","35-39",1
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","35-39",2
2017,4,"Les Corts",21,"Pedralbes","35-39",0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","35-39",0
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","35-39",0
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","35-39",0
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","35-39",0
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","35-39",1
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","35-39",0
2017,6,"Gràcia",28,"Vallcarca i els Penitents","35-39",0
2017,6,"Gràcia",29,"el Coll","35-39",0
2017,6,"Gràcia",30,"la Salut","35-39",1
2017,6,"Gràcia",31,"la Vila de Gràcia","35-39",1
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","35-39",1
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","35-39",1
2017,7,"Horta-Guinardó",34,"Can Baró","35-39",1
2017,7,"Horta-Guinardó",35,"el Guinardó","35-39",0
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","35-39",0
2017,7,"Horta-Guinardó",37,"el Carmel","35-39",2
2017,7,"Horta-Guinardó",38,"la Teixonera","35-39",0
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","35-39",1
2017,7,"Horta-Guinardó",40,"Montbau","35-39",0
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","35-39",0
2017,7,"Horta-Guinardó",42,"la Clota","35-39",0
2017,7,"Horta-Guinardó",43,"Horta","35-39",1
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","35-39",1
2017,8,"Nou Barris",45,"Porta","35-39",0
2017,8,"Nou Barris",46,"el Turó de la Peira","35-39",2
2017,8,"Nou Barris",47,"Can Peguera","35-39",0
2017,8,"Nou Barris",48,"la Guineueta","35-39",0
2017,8,"Nou Barris",49,"Canyelles","35-39",0
2017,8,"Nou Barris",50,"les Roquetes","35-39",2
2017,8,"Nou Barris",51,"Verdun","35-39",0
2017,8,"Nou Barris",52,"la Prosperitat","35-39",2
2017,8,"Nou Barris",53,"la Trinitat Nova","35-39",1
2017,8,"Nou Barris",54,"Torre Baró","35-39",0
2017,8,"Nou Barris",55,"Ciutat Meridiana","35-39",0
2017,8,"Nou Barris",56,"Vallbona","35-39",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","35-39",0
2017,9,"Sant Andreu",58,"Baró de Viver","35-39",0
2017,9,"Sant Andreu",59,"el Bon Pastor","35-39",0
2017,9,"Sant Andreu",60,"Sant Andreu","35-39",0
2017,9,"Sant Andreu",61,"la Sagrera","35-39",0
2017,9,"Sant Andreu",62,"el Congrés i els Indians","35-39",0
2017,9,"Sant Andreu",63,"Navas","35-39",2
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","35-39",1
2017,10,"Sant Martí",65,"el Clot","35-39",2
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","35-39",0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","35-39",1
2017,10,"Sant Martí",68,"el Poblenou","35-39",2
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","35-39",0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","35-39",0
2017,10,"Sant Martí",71,"Provençals del Poblenou","35-39",1
2017,10,"Sant Martí",72,"Sant Martí de Provençals","35-39",0
2017,10,"Sant Martí",73,"la Verneda i la Pau","35-39",3
2017,1,"Ciutat Vella",1,"el Raval","40-44",9
2017,1,"Ciutat Vella",2,"el Barri Gòtic","40-44",0
2017,1,"Ciutat Vella",3,"la Barceloneta","40-44",0
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","40-44",3
2017,2,"Eixample",5,"el Fort Pienc","40-44",1
2017,2,"Eixample",6,"la Sagrada Família","40-44",0
2017,2,"Eixample",7,"la Dreta de l'Eixample","40-44",1
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","40-44",4
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","40-44",6
2017,2,"Eixample",10,"Sant Antoni","40-44",0
2017,3,"Sants-Montjuïc",11,"el Poble Sec","40-44",0
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","40-44",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","40-44",2
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","40-44",0
2017,3,"Sants-Montjuïc",15,"Hostafrancs","40-44",2
2017,3,"Sants-Montjuïc",16,"la Bordeta","40-44",3
2017,3,"Sants-Montjuïc",17,"Sants - Badal","40-44",2
2017,3,"Sants-Montjuïc",18,"Sants","40-44",2
2017,4,"Les Corts",19,"les Corts","40-44",3
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","40-44",1
2017,4,"Les Corts",21,"Pedralbes","40-44",0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","40-44",0
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","40-44",2
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","40-44",1
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","40-44",1
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","40-44",3
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","40-44",0
2017,6,"Gràcia",28,"Vallcarca i els Penitents","40-44",0
2017,6,"Gràcia",29,"el Coll","40-44",0
2017,6,"Gràcia",30,"la Salut","40-44",0
2017,6,"Gràcia",31,"la Vila de Gràcia","40-44",2
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","40-44",1
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","40-44",1
2017,7,"Horta-Guinardó",34,"Can Baró","40-44",1
2017,7,"Horta-Guinardó",35,"el Guinardó","40-44",1
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","40-44",0
2017,7,"Horta-Guinardó",37,"el Carmel","40-44",3
2017,7,"Horta-Guinardó",38,"la Teixonera","40-44",3
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","40-44",2
2017,7,"Horta-Guinardó",40,"Montbau","40-44",1
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","40-44",1
2017,7,"Horta-Guinardó",42,"la Clota","40-44",0
2017,7,"Horta-Guinardó",43,"Horta","40-44",3
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","40-44",1
2017,8,"Nou Barris",45,"Porta","40-44",3
2017,8,"Nou Barris",46,"el Turó de la Peira","40-44",1
2017,8,"Nou Barris",47,"Can Peguera","40-44",1
2017,8,"Nou Barris",48,"la Guineueta","40-44",0
2017,8,"Nou Barris",49,"Canyelles","40-44",0
2017,8,"Nou Barris",50,"les Roquetes","40-44",1
2017,8,"Nou Barris",51,"Verdun","40-44",3
2017,8,"Nou Barris",52,"la Prosperitat","40-44",2
2017,8,"Nou Barris",53,"la Trinitat Nova","40-44",1
2017,8,"Nou Barris",54,"Torre Baró","40-44",0
2017,8,"Nou Barris",55,"Ciutat Meridiana","40-44",2
2017,8,"Nou Barris",56,"Vallbona","40-44",1
2017,9,"Sant Andreu",57,"la Trinitat Vella","40-44",2
2017,9,"Sant Andreu",58,"Baró de Viver","40-44",2
2017,9,"Sant Andreu",59,"el Bon Pastor","40-44",1
2017,9,"Sant Andreu",60,"Sant Andreu","40-44",1
2017,9,"Sant Andreu",61,"la Sagrera","40-44",3
2017,9,"Sant Andreu",62,"el Congrés i els Indians","40-44",0
2017,9,"Sant Andreu",63,"Navas","40-44",0
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","40-44",3
2017,10,"Sant Martí",65,"el Clot","40-44",1
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","40-44",0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","40-44",0
2017,10,"Sant Martí",68,"el Poblenou","40-44",1
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","40-44",0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","40-44",1
2017,10,"Sant Martí",71,"Provençals del Poblenou","40-44",2
2017,10,"Sant Martí",72,"Sant Martí de Provençals","40-44",1
2017,10,"Sant Martí",73,"la Verneda i la Pau","40-44",0
2017,1,"Ciutat Vella",1,"el Raval","45-49",14
2017,1,"Ciutat Vella",2,"el Barri Gòtic","45-49",3
2017,1,"Ciutat Vella",3,"la Barceloneta","45-49",3
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","45-49",2
2017,2,"Eixample",5,"el Fort Pienc","45-49",4
2017,2,"Eixample",6,"la Sagrada Família","45-49",5
2017,2,"Eixample",7,"la Dreta de l'Eixample","45-49",2
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","45-49",2
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","45-49",3
2017,2,"Eixample",10,"Sant Antoni","45-49",2
2017,3,"Sants-Montjuïc",11,"el Poble Sec","45-49",6
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","45-49",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","45-49",3
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","45-49",1
2017,3,"Sants-Montjuïc",15,"Hostafrancs","45-49",2
2017,3,"Sants-Montjuïc",16,"la Bordeta","45-49",0
2017,3,"Sants-Montjuïc",17,"Sants - Badal","45-49",1
2017,3,"Sants-Montjuïc",18,"Sants","45-49",3
2017,4,"Les Corts",19,"les Corts","45-49",6
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","45-49",2
2017,4,"Les Corts",21,"Pedralbes","45-49",0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","45-49",0
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","45-49",3
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","45-49",0
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","45-49",2
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","45-49",0
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","45-49",2
2017,6,"Gràcia",28,"Vallcarca i els Penitents","45-49",3
2017,6,"Gràcia",29,"el Coll","45-49",1
2017,6,"Gràcia",30,"la Salut","45-49",1
2017,6,"Gràcia",31,"la Vila de Gràcia","45-49",5
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","45-49",5
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","45-49",4
2017,7,"Horta-Guinardó",34,"Can Baró","45-49",2
2017,7,"Horta-Guinardó",35,"el Guinardó","45-49",0
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","45-49",1
2017,7,"Horta-Guinardó",37,"el Carmel","45-49",9
2017,7,"Horta-Guinardó",38,"la Teixonera","45-49",2
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","45-49",1
2017,7,"Horta-Guinardó",40,"Montbau","45-49",0
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","45-49",0
2017,7,"Horta-Guinardó",42,"la Clota","45-49",0
2017,7,"Horta-Guinardó",43,"Horta","45-49",1
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","45-49",0
2017,8,"Nou Barris",45,"Porta","45-49",4
2017,8,"Nou Barris",46,"el Turó de la Peira","45-49",1
2017,8,"Nou Barris",47,"Can Peguera","45-49",0
2017,8,"Nou Barris",48,"la Guineueta","45-49",1
2017,8,"Nou Barris",49,"Canyelles","45-49",3
2017,8,"Nou Barris",50,"les Roquetes","45-49",2
2017,8,"Nou Barris",51,"Verdun","45-49",1
2017,8,"Nou Barris",52,"la Prosperitat","45-49",3
2017,8,"Nou Barris",53,"la Trinitat Nova","45-49",0
2017,8,"Nou Barris",54,"Torre Baró","45-49",0
2017,8,"Nou Barris",55,"Ciutat Meridiana","45-49",1
2017,8,"Nou Barris",56,"Vallbona","45-49",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","45-49",0
2017,9,"Sant Andreu",58,"Baró de Viver","45-49",1
2017,9,"Sant Andreu",59,"el Bon Pastor","45-49",4
2017,9,"Sant Andreu",60,"Sant Andreu","45-49",8
2017,9,"Sant Andreu",61,"la Sagrera","45-49",1
2017,9,"Sant Andreu",62,"el Congrés i els Indians","45-49",1
2017,9,"Sant Andreu",63,"Navas","45-49",0
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","45-49",3
2017,10,"Sant Martí",65,"el Clot","45-49",3
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","45-49",0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","45-49",0
2017,10,"Sant Martí",68,"el Poblenou","45-49",3
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","45-49",0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","45-49",1
2017,10,"Sant Martí",71,"Provençals del Poblenou","45-49",3
2017,10,"Sant Martí",72,"Sant Martí de Provençals","45-49",3
2017,10,"Sant Martí",73,"la Verneda i la Pau","45-49",1
2017,1,"Ciutat Vella",1,"el Raval","50-54",12
2017,1,"Ciutat Vella",2,"el Barri Gòtic","50-54",4
2017,1,"Ciutat Vella",3,"la Barceloneta","50-54",2
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","50-54",3
2017,2,"Eixample",5,"el Fort Pienc","50-54",3
2017,2,"Eixample",6,"la Sagrada Família","50-54",8
2017,2,"Eixample",7,"la Dreta de l'Eixample","50-54",6
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","50-54",2
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","50-54",14
2017,2,"Eixample",10,"Sant Antoni","50-54",3
2017,3,"Sants-Montjuïc",11,"el Poble Sec","50-54",11
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","50-54",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","50-54",6
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","50-54",0
2017,3,"Sants-Montjuïc",15,"Hostafrancs","50-54",4
2017,3,"Sants-Montjuïc",16,"la Bordeta","50-54",2
2017,3,"Sants-Montjuïc",17,"Sants - Badal","50-54",7
2017,3,"Sants-Montjuïc",18,"Sants","50-54",5
2017,4,"Les Corts",19,"les Corts","50-54",5
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","50-54",6
2017,4,"Les Corts",21,"Pedralbes","50-54",0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","50-54",3
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","50-54",2
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","50-54",0
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","50-54",3
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","50-54",5
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","50-54",3
2017,6,"Gràcia",28,"Vallcarca i els Penitents","50-54",3
2017,6,"Gràcia",29,"el Coll","50-54",6
2017,6,"Gràcia",30,"la Salut","50-54",1
2017,6,"Gràcia",31,"la Vila de Gràcia","50-54",4
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","50-54",7
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","50-54",9
2017,7,"Horta-Guinardó",34,"Can Baró","50-54",3
2017,7,"Horta-Guinardó",35,"el Guinardó","50-54",8
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","50-54",0
2017,7,"Horta-Guinardó",37,"el Carmel","50-54",5
2017,7,"Horta-Guinardó",38,"la Teixonera","50-54",1
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","50-54",1
2017,7,"Horta-Guinardó",40,"Montbau","50-54",2
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","50-54",0
2017,7,"Horta-Guinardó",42,"la Clota","50-54",1
2017,7,"Horta-Guinardó",43,"Horta","50-54",8
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","50-54",4
2017,8,"Nou Barris",45,"Porta","50-54",7
2017,8,"Nou Barris",46,"el Turó de la Peira","50-54",7
2017,8,"Nou Barris",47,"Can Peguera","50-54",1
2017,8,"Nou Barris",48,"la Guineueta","50-54",3
2017,8,"Nou Barris",49,"Canyelles","50-54",2
2017,8,"Nou Barris",50,"les Roquetes","50-54",3
2017,8,"Nou Barris",51,"Verdun","50-54",6
2017,8,"Nou Barris",52,"la Prosperitat","50-54",6
2017,8,"Nou Barris",53,"la Trinitat Nova","50-54",3
2017,8,"Nou Barris",54,"Torre Baró","50-54",1
2017,8,"Nou Barris",55,"Ciutat Meridiana","50-54",0
2017,8,"Nou Barris",56,"Vallbona","50-54",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","50-54",0
2017,9,"Sant Andreu",58,"Baró de Viver","50-54",0
2017,9,"Sant Andreu",59,"el Bon Pastor","50-54",6
2017,9,"Sant Andreu",60,"Sant Andreu","50-54",13
2017,9,"Sant Andreu",61,"la Sagrera","50-54",3
2017,9,"Sant Andreu",62,"el Congrés i els Indians","50-54",2
2017,9,"Sant Andreu",63,"Navas","50-54",4
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","50-54",3
2017,10,"Sant Martí",65,"el Clot","50-54",2
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","50-54",2
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","50-54",0
2017,10,"Sant Martí",68,"el Poblenou","50-54",5
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","50-54",1
2017,10,"Sant Martí",70,"el Besòs i el Maresme","50-54",6
2017,10,"Sant Martí",71,"Provençals del Poblenou","50-54",3
2017,10,"Sant Martí",72,"Sant Martí de Provençals","50-54",6
2017,10,"Sant Martí",73,"la Verneda i la Pau","50-54",7
2017,1,"Ciutat Vella",1,"el Raval","55-59",11
2017,1,"Ciutat Vella",2,"el Barri Gòtic","55-59",7
2017,1,"Ciutat Vella",3,"la Barceloneta","55-59",7
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","55-59",6
2017,2,"Eixample",5,"el Fort Pienc","55-59",12
2017,2,"Eixample",6,"la Sagrada Família","55-59",15
2017,2,"Eixample",7,"la Dreta de l'Eixample","55-59",10
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","55-59",11
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","55-59",12
2017,2,"Eixample",10,"Sant Antoni","55-59",9
2017,3,"Sants-Montjuïc",11,"el Poble Sec","55-59",14
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","55-59",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","55-59",4
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","55-59",3
2017,3,"Sants-Montjuïc",15,"Hostafrancs","55-59",4
2017,3,"Sants-Montjuïc",16,"la Bordeta","55-59",5
2017,3,"Sants-Montjuïc",17,"Sants - Badal","55-59",5
2017,3,"Sants-Montjuïc",18,"Sants","55-59",14
2017,4,"Les Corts",19,"les Corts","55-59",12
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","55-59",3
2017,4,"Les Corts",21,"Pedralbes","55-59",1
