"Year","District Code","District Name","Neighborhood Code","Neighborhood Name","Age","Immigrants","Emigrants"
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","25-29",69,37
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","25-29",153,77
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","25-29",414,156
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","25-29",328,95
2017,6,"Gràcia",28,"Vallcarca i els Penitents","25-29",136,52
2017,6,"Gràcia",29,"el Coll","25-29",82,28
2017,6,"Gràcia",30,"la Salut","25-29",142,47
2017,6,"Gràcia",31,"la Vila de Gràcia","25-29",994,209
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","25-29",472,129
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","25-29",287,122
2017,7,"Horta-Guinardó",34,"Can Baró","25-29",99,29
2017,7,"Horta-Guinardó",35,"el Guinardó","25-29",359,123
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","25-29",52,28
2017,7,"Horta-Guinardó",37,"el Carmel","25-29",272,128
2017,7,"Horta-Guinardó",38,"la Teixonera","25-29",106,53
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","25-29",67,20
2017,7,"Horta-Guinardó",40,"Montbau","25-29",65,28
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","25-29",28,6
2017,7,"Horta-Guinardó",42,"la Clota","25-29",4,1
2017,7,"Horta-Guinardó",43,"Horta","25-29",189,80
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","25-29",186,81
2017,8,"Nou Barris",45,"Porta","25-29",235,73
2017,8,"Nou Barris",46,"el Turó de la Peira","25-29",131,62
2017,8,"Nou Barris",47,"Can Peguera","25-29",10,4
2017,8,"Nou Barris",48,"la Guineueta","25-29",73,43
2017,8,"Nou Barris",49,"Canyelles","25-29",11,11
2017,8,"Nou Barris",50,"les Roquetes","25-29",126,61
2017,8,"Nou Barris",51,"Verdun","25-29",133,53
2017,8,"Nou Barris",52,"la Prosperitat","25-29",208,81
2017,8,"Nou Barris",53,"la Trinitat Nova","25-29",76,40
2017,8,"Nou Barris",54,"Torre Baró","25-29",11,9
2017,8,"Nou Barris",55,"Ciutat Meridiana","25-29",136,44
2017,8,"Nou Barris",56,"Vallbona","25-29",8,12
2017,9,"Sant Andreu",57,"la Trinitat Vella","25-29",106,54
2017,9,"Sant Andreu",58,"Baró de Viver","25-29",9,8
2017,9,"Sant Andreu",59,"el Bon Pastor","25-29",113,56
2017,9,"Sant Andreu",60,"Sant Andreu","25-29",332,175
2017,9,"Sant Andreu",61,"la Sagrera","25-29",268,104
2017,9,"Sant Andreu",62,"el Congrés i els Indians","25-29",101,42
2017,9,"Sant Andreu",63,"Navas","25-29",202,82
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","25-29",549,179
2017,10,"Sant Martí",65,"el Clot","25-29",298,87
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","25-29",213,59
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","25-29",65,18
2017,10,"Sant Martí",68,"el Poblenou","25-29",375,99
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","25-29",93,32
2017,10,"Sant Martí",70,"el Besòs i el Maresme","25-29",318,128
2017,10,"Sant Martí",71,"Provençals del Poblenou","25-29",189,61
2017,10,"Sant Martí",72,"Sant Martí de Provençals","25-29",219,81
2017,10,"Sant Martí",73,"la Verneda i la Pau","25-29",191,95
2017,99,"No consta",99,"No consta","25-29",1,0
2017,1,"Ciutat Vella",1,"el Raval","30-34",940,338
2017,1,"Ciutat Vella",2,"el Barri Gòtic","30-34",470,130
2017,1,"Ciutat Vella",3,"la Barceloneta","30-34",314,121
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","30-34",469,167
2017,2,"Eixample",5,"el Fort Pienc","30-34",364,178
2017,2,"Eixample",6,"la Sagrada Família","30-34",589,287
2017,2,"Eixample",7,"la Dreta de l'Eixample","30-34",530,223
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","30-34",615,233
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","30-34",734,349
2017,2,"Eixample",10,"Sant Antoni","30-34",442,204
2017,3,"Sants-Montjuïc",11,"el Poble Sec","30-34",555,262
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","30-34",10,2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","30-34",168,125
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","30-34",102,54
2017,3,"Sants-Montjuïc",15,"Hostafrancs","30-34",205,130
2017,3,"Sants-Montjuïc",16,"la Bordeta","30-34",188,91
2017,3,"Sants-Montjuïc",17,"Sants - Badal","30-34",239,159
2017,3,"Sants-Montjuïc",18,"Sants","30-34",454,277
2017,4,"Les Corts",19,"les Corts","30-34",331,196
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","30-34",196,137
2017,4,"Les Corts",21,"Pedralbes","30-34",85,41
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","30-34",20,19
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","30-34",140,92
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","30-34",86,41
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","30-34",128,81
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","30-34",330,174
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","30-34",229,135
2017,6,"Gràcia",28,"Vallcarca i els Penitents","30-34",132,65
2017,6,"Gràcia",29,"el Coll","30-34",60,23
2017,6,"Gràcia",30,"la Salut","30-34",121,52
2017,6,"Gràcia",31,"la Vila de Gràcia","30-34",760,304
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","30-34",328,168
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","30-34",201,113
2017,7,"Horta-Guinardó",34,"Can Baró","30-34",93,39
2017,7,"Horta-Guinardó",35,"el Guinardó","30-34",306,142
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","30-34",41,28
2017,7,"Horta-Guinardó",37,"el Carmel","30-34",209,128
2017,7,"Horta-Guinardó",38,"la Teixonera","30-34",82,54
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","30-34",28,27
2017,7,"Horta-Guinardó",40,"Montbau","30-34",42,21
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","30-34",39,18
2017,7,"Horta-Guinardó",42,"la Clota","30-34",7,1
2017,7,"Horta-Guinardó",43,"Horta","30-34",161,84
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","30-34",143,101
2017,8,"Nou Barris",45,"Porta","30-34",168,86
2017,8,"Nou Barris",46,"el Turó de la Peira","30-34",126,47
2017,8,"Nou Barris",47,"Can Peguera","30-34",3,3
2017,8,"Nou Barris",48,"la Guineueta","30-34",60,39
2017,8,"Nou Barris",49,"Canyelles","30-34",18,17
2017,8,"Nou Barris",50,"les Roquetes","30-34",126,63
2017,8,"Nou Barris",51,"Verdun","30-34",85,55
2017,8,"Nou Barris",52,"la Prosperitat","30-34",161,95
2017,8,"Nou Barris",53,"la Trinitat Nova","30-34",58,29
2017,8,"Nou Barris",54,"Torre Baró","30-34",15,11
2017,8,"Nou Barris",55,"Ciutat Meridiana","30-34",116,56
2017,8,"Nou Barris",56,"Vallbona","30-34",10,6
2017,9,"Sant Andreu",57,"la Trinitat Vella","30-34",88,65
2017,9,"Sant Andreu",58,"Baró de Viver","30-34",8,9
2017,9,"Sant Andreu",59,"el Bon Pastor","30-34",82,44
2017,9,"Sant Andreu",60,"Sant Andreu","30-34",296,204
2017,9,"Sant Andreu",61,"la Sagrera","30-34",179,124
2017,9,"Sant Andreu",62,"el Congrés i els Indians","30-34",101,62
2017,9,"Sant Andreu",63,"Navas","30-34",177,89
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","30-34",389,198
2017,10,"Sant Martí",65,"el Clot","30-34",232,125
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","30-34",146,68
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","30-34",58,29
2017,10,"Sant Martí",68,"el Poblenou","30-34",331,153
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","30-34",112,58
2017,10,"Sant Martí",70,"el Besòs i el Maresme","30-34",237,116
2017,10,"Sant Martí",71,"Provençals del Poblenou","30-34",174,89
2017,10,"Sant Martí",72,"Sant Martí de Provençals","30-34",188,87
2017,10,"Sant Martí",73,"la Verneda i la Pau","30-34",172,115
2017,99,"No consta",99,"No consta","30-34",0,1
2017,1,"Ciutat Vella",1,"el Raval","35-39",594,296
2017,1,"Ciutat Vella",2,"el Barri Gòtic","35-39",273,113
2017,1,"Ciutat Vella",3,"la Barceloneta","35-39",181,122
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","35-39",282,119
2017,2,"Eixample",5,"el Fort Pienc","35-39",249,148
2017,2,"Eixample",6,"la Sagrada Família","35-39",351,226
2017,2,"Eixample",7,"la Dreta de l'Eixample","35-39",309,198
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","35-39",319,170
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","35-39",406,247
2017,2,"Eixample",10,"Sant Antoni","35-39",240,181
2017,3,"Sants-Montjuïc",11,"el Poble Sec","35-39",341,232
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","35-39",2,3
2017,3,"Sants-Montjuïc",13,"la Marina de Port","35-39",164,106
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","35-39",68,64
2017,3,"Sants-Montjuïc",15,"Hostafrancs","35-39",107,81
2017,3,"Sants-Montjuïc",16,"la Bordeta","35-39",93,86
2017,3,"Sants-Montjuïc",17,"Sants - Badal","35-39",165,143
2017,3,"Sants-Montjuïc",18,"Sants","35-39",321,216
2017,4,"Les Corts",19,"les Corts","35-39",214,169
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","35-39",149,111
2017,4,"Les Corts",21,"Pedralbes","35-39",66,27
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","35-39",25,18
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","35-39",130,71
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","35-39",70,42
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","35-39",115,61
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","35-39",217,136
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","35-39",140,121
2017,6,"Gràcia",28,"Vallcarca i els Penitents","35-39",80,76
2017,6,"Gràcia",29,"el Coll","35-39",31,20
2017,6,"Gràcia",30,"la Salut","35-39",82,50
2017,6,"Gràcia",31,"la Vila de Gràcia","35-39",386,306
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","35-39",170,142
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","35-39",163,110
2017,7,"Horta-Guinardó",34,"Can Baró","35-39",62,35
2017,7,"Horta-Guinardó",35,"el Guinardó","35-39",228,136
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","35-39",22,26
2017,7,"Horta-Guinardó",37,"el Carmel","35-39",166,119
2017,7,"Horta-Guinardó",38,"la Teixonera","35-39",50,43
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","35-39",43,18
2017,7,"Horta-Guinardó",40,"Montbau","35-39",27,27
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","35-39",16,13
2017,7,"Horta-Guinardó",42,"la Clota","35-39",7,0
2017,7,"Horta-Guinardó",43,"Horta","35-39",142,67
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","35-39",117,83
2017,8,"Nou Barris",45,"Porta","35-39",153,90
2017,8,"Nou Barris",46,"el Turó de la Peira","35-39",86,56
2017,8,"Nou Barris",47,"Can Peguera","35-39",9,8
2017,8,"Nou Barris",48,"la Guineueta","35-39",47,39
2017,8,"Nou Barris",49,"Canyelles","35-39",16,14
2017,8,"Nou Barris",50,"les Roquetes","35-39",93,76
2017,8,"Nou Barris",51,"Verdun","35-39",62,45
2017,8,"Nou Barris",52,"la Prosperitat","35-39",126,82
2017,8,"Nou Barris",53,"la Trinitat Nova","35-39",43,45
2017,8,"Nou Barris",54,"Torre Baró","35-39",7,12
2017,8,"Nou Barris",55,"Ciutat Meridiana","35-39",77,46
2017,8,"Nou Barris",56,"Vallbona","35-39",8,8
2017,9,"Sant Andreu",57,"la Trinitat Vella","35-39",67,56
2017,9,"Sant Andreu",58,"Baró de Viver","35-39",9,5
2017,9,"Sant Andreu",59,"el Bon Pastor","35-39",62,55
2017,9,"Sant Andreu",60,"Sant Andreu","35-39",225,187
2017,9,"Sant Andreu",61,"la Sagrera","35-39",173,120
2017,9,"Sant Andreu",62,"el Congrés i els Indians","35-39",57,51
2017,9,"Sant Andreu",63,"Navas","35-39",103,76
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","35-39",235,198
2017,10,"Sant Martí",65,"el Clot","35-39",141,103
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","35-39",114,61
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","35-39",46,34
2017,10,"Sant Martí",68,"el Poblenou","35-39",227,154
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","35-39",121,89
2017,10,"Sant Martí",70,"el Besòs i el Maresme","35-39",231,106
2017,10,"Sant Martí",71,"Provençals del Poblenou","35-39",115,80
2017,10,"Sant Martí",72,"Sant Martí de Provençals","35-39",107,81
2017,10,"Sant Martí",73,"la Verneda i la Pau","35-39",122,84
2017,99,"No consta",99,"No consta","35-39",0,0
2017,1,"Ciutat Vella",1,"el Raval","40-44",347,200
2017,1,"Ciutat Vella",2,"el Barri Gòtic","40-44",155,91
2017,1,"Ciutat Vella",3,"la Barceloneta","40-44",101,78
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","40-44",143,112
2017,2,"Eixample",5,"el Fort Pienc","40-44",129,98
2017,2,"Eixample",6,"la Sagrada Família","40-44",206,147
2017,2,"Eixample",7,"la Dreta de l'Eixample","40-44",193,147
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","40-44",197,146
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","40-44",221,175
2017,2,"Eixample",10,"Sant Antoni","40-44",173,114
2017,3,"Sants-Montjuïc",11,"el Poble Sec","40-44",205,185
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","40-44",4,5
2017,3,"Sants-Montjuïc",13,"la Marina de Port","40-44",106,102
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","40-44",45,38
2017,3,"Sants-Montjuïc",15,"Hostafrancs","40-44",69,65
2017,3,"Sants-Montjuïc",16,"la Bordeta","40-44",62,68
2017,3,"Sants-Montjuïc",17,"Sants - Badal","40-44",119,94
2017,3,"Sants-Montjuïc",18,"Sants","40-44",197,162
2017,4,"Les Corts",19,"les Corts","40-44",199,107
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","40-44",91,88
2017,4,"Les Corts",21,"Pedralbes","40-44",73,41
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","40-44",18,19
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","40-44",128,67
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","40-44",70,38
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","40-44",93,55
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","40-44",194,97
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","40-44",109,85
2017,6,"Gràcia",28,"Vallcarca i els Penitents","40-44",48,46
2017,6,"Gràcia",29,"el Coll","40-44",24,19
2017,6,"Gràcia",30,"la Salut","40-44",41,40
2017,6,"Gràcia",31,"la Vila de Gràcia","40-44",219,162
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","40-44",114,82
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","40-44",75,72
2017,7,"Horta-Guinardó",34,"Can Baró","40-44",35,35
2017,7,"Horta-Guinardó",35,"el Guinardó","40-44",125,117
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","40-44",32,15
2017,7,"Horta-Guinardó",37,"el Carmel","40-44",101,86
2017,7,"Horta-Guinardó",38,"la Teixonera","40-44",37,35
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","40-44",20,18
2017,7,"Horta-Guinardó",40,"Montbau","40-44",13,15
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","40-44",13,13
2017,7,"Horta-Guinardó",42,"la Clota","40-44",3,4
2017,7,"Horta-Guinardó",43,"Horta","40-44",96,65
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","40-44",85,60
2017,8,"Nou Barris",45,"Porta","40-44",108,68
2017,8,"Nou Barris",46,"el Turó de la Peira","40-44",61,41
2017,8,"Nou Barris",47,"Can Peguera","40-44",3,2
2017,8,"Nou Barris",48,"la Guineueta","40-44",36,31
2017,8,"Nou Barris",49,"Canyelles","40-44",16,8
2017,8,"Nou Barris",50,"les Roquetes","40-44",63,53
2017,8,"Nou Barris",51,"Verdun","40-44",48,31
2017,8,"Nou Barris",52,"la Prosperitat","40-44",94,58
2017,8,"Nou Barris",53,"la Trinitat Nova","40-44",46,32
2017,8,"Nou Barris",54,"Torre Baró","40-44",9,13
2017,8,"Nou Barris",55,"Ciutat Meridiana","40-44",65,43
2017,8,"Nou Barris",56,"Vallbona","40-44",11,6
2017,9,"Sant Andreu",57,"la Trinitat Vella","40-44",58,48
2017,9,"Sant Andreu",58,"Baró de Viver","40-44",8,7
2017,9,"Sant Andreu",59,"el Bon Pastor","40-44",67,37
2017,9,"Sant Andreu",60,"Sant Andreu","40-44",179,129
2017,9,"Sant Andreu",61,"la Sagrera","40-44",99,74
2017,9,"Sant Andreu",62,"el Congrés i els Indians","40-44",50,38
2017,9,"Sant Andreu",63,"Navas","40-44",85,69
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","40-44",147,123
2017,10,"Sant Martí",65,"el Clot","40-44",91,54
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","40-44",49,51
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","40-44",43,34
2017,10,"Sant Martí",68,"el Poblenou","40-44",152,105
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","40-44",82,67
2017,10,"Sant Martí",70,"el Besòs i el Maresme","40-44",195,90
2017,10,"Sant Martí",71,"Provençals del Poblenou","40-44",71,78
2017,10,"Sant Martí",72,"Sant Martí de Provençals","40-44",72,68
2017,10,"Sant Martí",73,"la Verneda i la Pau","40-44",110,75
2017,99,"No consta",99,"No consta","40-44",0,0
2017,1,"Ciutat Vella",1,"el Raval","45-49",229,136
2017,1,"Ciutat Vella",2,"el Barri Gòtic","45-49",102,43
2017,1,"Ciutat Vella",3,"la Barceloneta","45-49",72,36
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","45-49",87,57
2017,2,"Eixample",5,"el Fort Pienc","45-49",90,74
2017,2,"Eixample",6,"la Sagrada Família","45-49",134,85
2017,2,"Eixample",7,"la Dreta de l'Eixample","45-49",154,85
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","45-49",151,78
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","45-49",164,126
2017,2,"Eixample",10,"Sant Antoni","45-49",94,86
2017,3,"Sants-Montjuïc",11,"el Poble Sec","45-49",113,117
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","45-49",3,5
2017,3,"Sants-Montjuïc",13,"la Marina de Port","45-49",101,79
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","45-49",33,33
2017,3,"Sants-Montjuïc",15,"Hostafrancs","45-49",58,32
2017,3,"Sants-Montjuïc",16,"la Bordeta","45-49",37,45
2017,3,"Sants-Montjuïc",17,"Sants - Badal","45-49",68,64
2017,3,"Sants-Montjuïc",18,"Sants","45-49",118,101
2017,4,"Les Corts",19,"les Corts","45-49",93,112
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","45-49",64,61
2017,4,"Les Corts",21,"Pedralbes","45-49",57,28
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","45-49",18,11
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","45-49",77,35
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","45-49",45,26
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","45-49",80,43
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","45-49",168,89
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","45-49",80,51
2017,6,"Gràcia",28,"Vallcarca i els Penitents","45-49",33,29
2017,6,"Gràcia",29,"el Coll","45-49",13,12
2017,6,"Gràcia",30,"la Salut","45-49",28,18
2017,6,"Gràcia",31,"la Vila de Gràcia","45-49",121,103
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","45-49",60,65
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","45-49",56,40
2017,7,"Horta-Guinardó",34,"Can Baró","45-49",16,19
2017,7,"Horta-Guinardó",35,"el Guinardó","45-49",94,75
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","45-49",7,4
2017,7,"Horta-Guinardó",37,"el Carmel","45-49",67,35
2017,7,"Horta-Guinardó",38,"la Teixonera","45-49",17,36
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","45-49",14,10
2017,7,"Horta-Guinardó",40,"Montbau","45-49",15,12
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","45-49",11,8
2017,7,"Horta-Guinardó",42,"la Clota","45-49",2,1
2017,7,"Horta-Guinardó",43,"Horta","45-49",60,39
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","45-49",60,45
2017,8,"Nou Barris",45,"Porta","45-49",108,52
2017,8,"Nou Barris",46,"el Turó de la Peira","45-49",44,30
2017,8,"Nou Barris",47,"Can Peguera","45-49",5,5
2017,8,"Nou Barris",48,"la Guineueta","45-49",38,27
2017,8,"Nou Barris",49,"Canyelles","45-49",8,3
2017,8,"Nou Barris",50,"les Roquetes","45-49",55,32
2017,8,"Nou Barris",51,"Verdun","45-49",36,19
2017,8,"Nou Barris",52,"la Prosperitat","45-49",74,48
2017,8,"Nou Barris",53,"la Trinitat Nova","45-49",23,19
2017,8,"Nou Barris",54,"Torre Baró","45-49",5,2
2017,8,"Nou Barris",55,"Ciutat Meridiana","45-49",45,32
2017,8,"Nou Barris",56,"Vallbona","45-49",3,2
2017,9,"Sant Andreu",57,"la Trinitat Vella","45-49",36,26
2017,9,"Sant Andreu",58,"Baró de Viver","45-49",5,6
2017,9,"Sant Andreu",59,"el Bon Pastor","45-49",35,27
2017,9,"Sant Andreu",60,"Sant Andreu","45-49",108,96
2017,9,"Sant Andreu",61,"la Sagrera","45-49",66,42
2017,9,"Sant Andreu",62,"el Congrés i els Indians","45-49",43,28
2017,9,"Sant Andreu",63,"Navas","45-49",47,34
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","45-49",91,69
2017,10,"Sant Martí",65,"el Clot","45-49",71,50
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","45-49",28,32
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","45-49",23,20
2017,10,"Sant Martí",68,"el Poblenou","45-49",77,74
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","45-49",38,28
2017,10,"Sant Martí",70,"el Besòs i el Maresme","45-49",106,66
2017,10,"Sant Martí",71,"Provençals del Poblenou","45-49",49,46
2017,10,"Sant Martí",72,"Sant Martí de Provençals","45-49",62,49
2017,10,"Sant Martí",73,"la Verneda i la Pau","45-49",72,61
2017,99,"No consta",99,"No consta","45-49",0,0
2017,1,"Ciutat Vella",1,"el Raval","50-54",132,88
2017,1,"Ciutat Vella",2,"el Barri Gòtic","50-54",81,38
2017,1,"Ciutat Vella",3,"la Barceloneta","50-54",53,34
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","50-54",73,45
2017,2,"Eixample",5,"el Fort Pienc","50-54",82,62
2017,2,"Eixample",6,"la Sagrada Família","50-54",115,88
2017,2,"Eixample",7,"la Dreta de l'Eixample","50-54",114,57
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","50-54",115,66
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","50-54",124,89
2017,2,"Eixample",10,"Sant Antoni","50-54",79,74
2017,3,"Sants-Montjuïc",11,"el Poble Sec","50-54",100,81
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","50-54",1,2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","50-54",63,53
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","50-54",20,12
2017,3,"Sants-Montjuïc",15,"Hostafrancs","50-54",29,23
2017,3,"Sants-Montjuïc",16,"la Bordeta","50-54",33,36
2017,3,"Sants-Montjuïc",17,"Sants - Badal","50-54",55,38
2017,3,"Sants-Montjuïc",18,"Sants","50-54",106,83
2017,4,"Les Corts",19,"les Corts","50-54",79,74
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","50-54",40,38
2017,4,"Les Corts",21,"Pedralbes","50-54",32,31
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","50-54",11,7
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","50-54",58,41
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","50-54",25,37
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","50-54",59,45
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","50-54",129,70
