"Year","Month","District Code","District Name","Neighborhood Code","Neighborhood Name","Gender","Demand_occupation","Number"
"2017","February","7","Horta-Guinardó","40","Montbau","Male","Registered unemployed",115
"2017","February","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Registered unemployed",122
"2017","February","7","Horta-Guinardó","42","la Clota","Male","Registered unemployed",9
"2017","February","7","Horta-Guinardó","43","Horta","Male","Registered unemployed",715
"2017","February","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Registered unemployed",668
"2017","February","8","Nou Barris","45","Porta","Male","Registered unemployed",652
"2017","February","8","Nou Barris","46","el Turó de la Peira","Male","Registered unemployed",418
"2017","February","8","Nou Barris","47","Can Peguera","Male","Registered unemployed",58
"2017","February","8","Nou Barris","48","la Guineueta","Male","Registered unemployed",478
"2017","February","8","Nou Barris","49","Canyelles","Male","Registered unemployed",233
"2017","February","8","Nou Barris","50","les Roquetes","Male","Registered unemployed",506
"2017","February","8","Nou Barris","51","Verdun","Male","Registered unemployed",388
"2017","February","8","Nou Barris","52","la Prosperitat","Male","Registered unemployed",735
"2017","February","8","Nou Barris","53","la Trinitat Nova","Male","Registered unemployed",351
"2017","February","8","Nou Barris","54","Torre Baró","Male","Registered unemployed",97
"2017","February","8","Nou Barris","55","Ciutat Meridiana","Male","Registered unemployed",508
"2017","February","8","Nou Barris","56","Vallbona","Male","Registered unemployed",59
"2017","February","9","Sant Andreu","57","la Trinitat Vella","Male","Registered unemployed",471
"2017","February","9","Sant Andreu","58","Baró de Viver","Male","Registered unemployed",56
"2017","February","9","Sant Andreu","59","el Bon Pastor","Male","Registered unemployed",318
"2017","February","9","Sant Andreu","60","Sant Andreu","Male","Registered unemployed",1284
"2017","February","9","Sant Andreu","61","la Sagrera","Male","Registered unemployed",619
"2017","February","9","Sant Andreu","62","el Congrés i els Indians","Male","Registered unemployed",301
"2017","February","9","Sant Andreu","63","Navas","Male","Registered unemployed",468
"2017","February","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Registered unemployed",995
"2017","February","10","Sant Martí","65","el Clot","Male","Registered unemployed",633
"2017","February","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Registered unemployed",295
"2017","February","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Registered unemployed",202
"2017","February","10","Sant Martí","68","el Poblenou","Male","Registered unemployed",692
"2017","February","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Registered unemployed",336
"2017","February","10","Sant Martí","70","el Besòs i el Maresme","Male","Registered unemployed",769
"2017","February","10","Sant Martí","71","Provençals del Poblenou","Male","Registered unemployed",495
"2017","February","10","Sant Martí","72","Sant Martí de Provençals","Male","Registered unemployed",696
"2017","February","10","Sant Martí","73","la Verneda i la Pau","Male","Registered unemployed",789
"2017","February","99","No consta","99","No consta","Male","Registered unemployed",2
"2017","February","1","Ciutat Vella","1","el Raval","Male","Unemployment demand",471
"2017","February","1","Ciutat Vella","2","el Barri Gòtic","Male","Unemployment demand",177
"2017","February","1","Ciutat Vella","3","la Barceloneta","Male","Unemployment demand",211
"2017","February","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Unemployment demand",286
"2017","February","2","Eixample","5","el Fort Pienc","Male","Unemployment demand",192
"2017","February","2","Eixample","6","la Sagrada Família","Male","Unemployment demand",318
"2017","February","2","Eixample","7","la Dreta de l'Eixample","Male","Unemployment demand",173
"2017","February","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Unemployment demand",198
"2017","February","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Unemployment demand",351
"2017","February","2","Eixample","10","Sant Antoni","Male","Unemployment demand",243
"2017","February","3","Sants-Montjuïc","11","el Poble Sec","Male","Unemployment demand",315
"2017","February","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Unemployment demand",18
"2017","February","3","Sants-Montjuïc","13","la Marina de Port","Male","Unemployment demand",214
"2017","February","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Unemployment demand",79
"2017","February","3","Sants-Montjuïc","15","Hostafrancs","Male","Unemployment demand",108
"2017","February","3","Sants-Montjuïc","16","la Bordeta","Male","Unemployment demand",127
"2017","February","3","Sants-Montjuïc","17","Sants - Badal","Male","Unemployment demand",139
"2017","February","3","Sants-Montjuïc","18","Sants","Male","Unemployment demand",263
"2017","February","4","Les Corts","19","les Corts","Male","Unemployment demand",278
"2017","February","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Unemployment demand",137
"2017","February","4","Les Corts","21","Pedralbes","Male","Unemployment demand",29
"2017","February","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Unemployment demand",14
"2017","February","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Unemployment demand",67
"2017","February","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Unemployment demand",56
"2017","February","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Unemployment demand",73
"2017","February","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Unemployment demand",125
"2017","February","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Unemployment demand",121
"2017","February","6","Gràcia","28","Vallcarca i els Penitents","Male","Unemployment demand",84
"2017","February","6","Gràcia","29","el Coll","Male","Unemployment demand",36
"2017","February","6","Gràcia","30","la Salut","Male","Unemployment demand",71
"2017","February","6","Gràcia","31","la Vila de Gràcia","Male","Unemployment demand",270
"2017","February","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Unemployment demand",196
"2017","February","7","Horta-Guinardó","33","el Baix Guinardó","Male","Unemployment demand",152
"2017","February","7","Horta-Guinardó","34","Can Baró","Male","Unemployment demand",51
"2017","February","7","Horta-Guinardó","35","el Guinardó","Male","Unemployment demand",191
"2017","February","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Unemployment demand",57
"2017","February","7","Horta-Guinardó","37","el Carmel","Male","Unemployment demand",196
"2017","February","7","Horta-Guinardó","38","la Teixonera","Male","Unemployment demand",59
"2017","February","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Unemployment demand",35
"2017","February","7","Horta-Guinardó","40","Montbau","Male","Unemployment demand",26
"2017","February","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Unemployment demand",27
"2017","February","7","Horta-Guinardó","42","la Clota","Male","Unemployment demand",2
"2017","February","7","Horta-Guinardó","43","Horta","Male","Unemployment demand",166
"2017","February","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Unemployment demand",158
"2017","February","8","Nou Barris","45","Porta","Male","Unemployment demand",154
"2017","February","8","Nou Barris","46","el Turó de la Peira","Male","Unemployment demand",97
"2017","February","8","Nou Barris","47","Can Peguera","Male","Unemployment demand",14
"2017","February","8","Nou Barris","48","la Guineueta","Male","Unemployment demand",113
"2017","February","8","Nou Barris","49","Canyelles","Male","Unemployment demand",55
"2017","February","8","Nou Barris","50","les Roquetes","Male","Unemployment demand",119
"2017","February","8","Nou Barris","51","Verdun","Male","Unemployment demand",91
"2017","February","8","Nou Barris","52","la Prosperitat","Male","Unemployment demand",172
"2017","February","8","Nou Barris","53","la Trinitat Nova","Male","Unemployment demand",65
"2017","February","8","Nou Barris","54","Torre Baró","Male","Unemployment demand",18
"2017","February","8","Nou Barris","55","Ciutat Meridiana","Male","Unemployment demand",92
"2017","February","8","Nou Barris","56","Vallbona","Male","Unemployment demand",11
"2017","February","9","Sant Andreu","57","la Trinitat Vella","Male","Unemployment demand",86
"2017","February","9","Sant Andreu","58","Baró de Viver","Male","Unemployment demand",16
"2017","February","9","Sant Andreu","59","el Bon Pastor","Male","Unemployment demand",90
"2017","February","9","Sant Andreu","60","Sant Andreu","Male","Unemployment demand",365
"2017","February","9","Sant Andreu","61","la Sagrera","Male","Unemployment demand",170
"2017","February","9","Sant Andreu","62","el Congrés i els Indians","Male","Unemployment demand",83
"2017","February","9","Sant Andreu","63","Navas","Male","Unemployment demand",126
"2017","February","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Unemployment demand",261
"2017","February","10","Sant Martí","65","el Clot","Male","Unemployment demand",171
"2017","February","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Unemployment demand",84
"2017","February","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Unemployment demand",67
"2017","February","10","Sant Martí","68","el Poblenou","Male","Unemployment demand",224
"2017","February","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Unemployment demand",93
"2017","February","10","Sant Martí","70","el Besòs i el Maresme","Male","Unemployment demand",210
"2017","February","10","Sant Martí","71","Provençals del Poblenou","Male","Unemployment demand",131
"2017","February","10","Sant Martí","72","Sant Martí de Provençals","Male","Unemployment demand",176
"2017","February","10","Sant Martí","73","la Verneda i la Pau","Male","Unemployment demand",199
"2017","February","99","No consta","99","No consta","Male","Unemployment demand",1
"2017","February","1","Ciutat Vella","1","el Raval","Female","Registered unemployed",1462
"2017","February","1","Ciutat Vella","2","el Barri Gòtic","Female","Registered unemployed",415
"2017","February","1","Ciutat Vella","3","la Barceloneta","Female","Registered unemployed",518
"2017","February","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Female","Registered unemployed",716
"2017","February","2","Eixample","5","el Fort Pienc","Female","Registered unemployed",725
"2017","February","2","Eixample","6","la Sagrada Família","Female","Registered unemployed",1193
"2017","February","2","Eixample","7","la Dreta de l'Eixample","Female","Registered unemployed",814
"2017","February","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Female","Registered unemployed",817
"2017","February","2","Eixample","9","la Nova Esquerra de l'Eixample","Female","Registered unemployed",1229
"2017","February","2","Eixample","10","Sant Antoni","Female","Registered unemployed",873
"2017","February","3","Sants-Montjuïc","11","el Poble Sec","Female","Registered unemployed",1224
"2017","February","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Female","Registered unemployed",51
"2017","February","3","Sants-Montjuïc","13","la Marina de Port","Female","Registered unemployed",1024
"2017","February","3","Sants-Montjuïc","14","la Font de la Guatlla","Female","Registered unemployed",311
"2017","February","3","Sants-Montjuïc","15","Hostafrancs","Female","Registered unemployed",434
"2017","February","3","Sants-Montjuïc","16","la Bordeta","Female","Registered unemployed",509
"2017","February","3","Sants-Montjuïc","17","Sants - Badal","Female","Registered unemployed",540
"2017","February","3","Sants-Montjuïc","18","Sants","Female","Registered unemployed",1031
"2017","February","4","Les Corts","19","les Corts","Female","Registered unemployed",1028
"2017","February","4","Les Corts","20","la Maternitat i Sant Ramon","Female","Registered unemployed",534
"2017","February","4","Les Corts","21","Pedralbes","Female","Registered unemployed",127
"2017","February","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Female","Registered unemployed",49
"2017","February","5","Sarrià-Sant Gervasi","23","Sarrià","Female","Registered unemployed",267
"2017","February","5","Sarrià-Sant Gervasi","24","les Tres Torres","Female","Registered unemployed",190
"2017","February","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Female","Registered unemployed",352
